ContigID,GOSlim_bin
isotig19500,cell organization and biogenesis
isotig02101,developmental processes
GCKDGN102DAV1Z,transport
isotig17831,signal transduction
isotig04781,cell cycle and proliferation
GCKDGN103GWAY8,protein metabolism
GCKDGN102D0T85,transport
isotig01829,other metabolic processes
GCKDGN102ELM3D,RNA metabolism
GCKDGN101AZMF8,cell cycle and proliferation
isotig25923,other metabolic processes
isotig27483,cell organization and biogenesis
isotig07293,cell cycle and proliferation
isotig09745,protein metabolism
GCKDGN102EN4ON,developmental processes
isotig23823,other biological processes
isotig31418,other metabolic processes
GCKDGN102EIRNS,developmental processes
isotig25150,other metabolic processes
isotig25865,developmental processes
GCKDGN101CABRZ,protein metabolism
isotig29065,cell organization and biogenesis
GCKDGN103GFMX0,developmental processes
isotig03937,cell organization and biogenesis
GCKDGN101CCHXU,cell organization and biogenesis
isotig02318,protein metabolism
isotig11547,other metabolic processes
isotig06987,protein metabolism
isotig20310,other biological processes
isotig05161,developmental processes
isotig07278,other biological processes
isotig01540,protein metabolism
GCKDGN101ALDZ8,protein metabolism
isotig07347,cell organization and biogenesis
GCKDGN101A8TY4,other biological processes
isotig25868,other biological processes
isotig27054,protein metabolism
GCKDGN103HJD49,cell-cell signaling
isotig24331,other metabolic processes
isotig20312,protein metabolism
isotig05966,other biological processes
isotig00052,protein metabolism
isotig21827,other biological processes
GCKDGN102EFQ5X,other metabolic processes
isotig05756,other metabolic processes
isotig24908,cell organization and biogenesis
isotig28201,other biological processes
isotig07888,developmental processes
isotig05289,other biological processes
isotig20851,other metabolic processes
GCKDGN101AV5XL,developmental processes
isotig10140,other biological processes
isotig31589,other metabolic processes
isotig03057,transport
GCKDGN102D9D5Q,other metabolic processes
isotig20011,cell cycle and proliferation
isotig05064,cell adhesion
isotig06109,RNA metabolism
isotig08786,RNA metabolism
isotig30047,developmental processes
GCKDGN101B4QXI,other biological processes
isotig28168,cell-cell signaling
isotig10899,protein metabolism
GE907221,transport
isotig04449,death
isotig15933,transport
isotig03959,cell organization and biogenesis
isotig28417,transport
GCKDGN103HFG5P,cell cycle and proliferation
isotig22187,protein metabolism
isotig12719,other biological processes
GCKDGN102EMP4B,developmental processes
isotig18855,RNA metabolism
isotig26847,developmental processes
isotig00064,cell organization and biogenesis
isotig02719,other metabolic processes
isotig13942,developmental processes
isotig23043,other metabolic processes
isotig16296,other biological processes
isotig09195,cell cycle and proliferation
isotig20858,developmental processes
isotig26246,RNA metabolism
GCKDGN101A8LTX,RNA metabolism
isotig06901,transport
isotig24191,developmental processes
isotig10859,signal transduction
isotig22991,stress response
isotig07621,signal transduction
isotig20226,developmental processes
isotig06414,other biological processes
isotig24860,death
isotig13002,developmental processes
isotig19345,RNA metabolism
isotig11303,other biological processes
isotig24085,other metabolic processes
isotig28931,stress response
isotig19470,other biological processes
isotig09635,cell cycle and proliferation
GCKDGN103FVVXB,other biological processes
isotig29374,protein metabolism
isotig26816,cell organization and biogenesis
isotig10686,other biological processes
isotig15992,cell organization and biogenesis
GE907475,RNA metabolism
isotig21742,other biological processes
isotig01385,transport
GCKDGN102E2WGM,cell cycle and proliferation
isotig13760,protein metabolism
isotig27573,signal transduction
isotig06928,stress response
isotig12186,signal transduction
isotig06207,stress response
isotig10409,cell organization and biogenesis
GCKDGN102EB7WU,signal transduction
GE915301,developmental processes
GCKDGN101CD9F5,other biological processes
GCKDGN102C9CX0,developmental processes
isotig11019,stress response
isotig00339,RNA metabolism
isotig22571,RNA metabolism
isotig22772,other biological processes
isotig07031,other metabolic processes
GCKDGN102EA9P9,DNA metabolism
GCKDGN101B3UKY,cell-cell signaling
isotig11622,other biological processes
isotig31095,RNA metabolism
isotig07559,developmental processes
isotig24684,other biological processes
isotig23332,other metabolic processes
isotig00628,developmental processes
isotig23062,cell cycle and proliferation
isotig05521,stress response
isotig06372,developmental processes
isotig25518,other biological processes
isotig23484,protein metabolism
isotig27851,protein metabolism
isotig29374,developmental processes
isotig23076,other metabolic processes
isotig08205,other biological processes
GCKDGN103F7Q6E,RNA metabolism
GCKDGN103FNN6W,transport
isotig26953,cell-cell signaling
isotig03012,other metabolic processes
isotig27583,other metabolic processes
isotig11269,signal transduction
isotig14858,developmental processes
GE910183,other biological processes
GCKDGN103FVR0I,other metabolic processes
isotig08703,protein metabolism
isotig14417,signal transduction
isotig05656,death
GCKDGN102DK2SV,other biological processes
isotig30380,death
isotig05286,stress response
isotig21019,cell cycle and proliferation
GCKDGN101CJWPY,developmental processes
GCKDGN102D0J9C,developmental processes
isotig12265,developmental processes
GCKDGN102DWCA2,transport
GCKDGN101AODH3,stress response
isotig25194,other biological processes
isotig10855,protein metabolism
isotig07298,developmental processes
isotig10509,cell cycle and proliferation
isotig11234,death
isotig29596,cell organization and biogenesis
isotig01787,protein metabolism
isotig27368,transport
isotig09658,cell cycle and proliferation
isotig26664,other metabolic processes
isotig13526,protein metabolism
isotig16764,stress response
isotig22220,developmental processes
isotig21970,signal transduction
GCKDGN101B2E22,other biological processes
isotig07069,transport
GCKDGN101B8DQH,protein metabolism
isotig02780,stress response
isotig29870,cell adhesion
isotig13886,cell organization and biogenesis
GCKDGN102DT35W,cell adhesion
GCKDGN102EH37L,cell adhesion
isotig11707,other metabolic processes
isotig09827,other metabolic processes
GE910698,protein metabolism
GCKDGN101CC7V7,signal transduction
isotig11526,RNA metabolism
GCKDGN102DWXZ0,cell organization and biogenesis
isotig31407,cell organization and biogenesis
isotig03109,protein metabolism
isotig07911,signal transduction
isotig13848,other metabolic processes
GE912264,other metabolic processes
GCKDGN102DMIQL,other biological processes
GCKDGN102D82MV,stress response
GCKDGN103HKGJQ,RNA metabolism
isotig20447,cell organization and biogenesis
isotig25010,signal transduction
isotig06891,cell cycle and proliferation
isotig09078,stress response
GCKDGN103GEHQ7,other biological processes
GCKDGN103G7P6U,death
isotig24399,transport
GCKDGN103G38FL,transport
GCKDGN102DC13J,transport
isotig15932,cell organization and biogenesis
isotig27811,other biological processes
isotig09344,other metabolic processes
isotig05703,DNA metabolism
isotig28843,other metabolic processes
isotig24936,other biological processes
isotig01518,transport
isotig09231,transport
isotig02162,other metabolic processes
isotig32968,stress response
isotig00296,other metabolic processes
isotig26399,cell organization and biogenesis
isotig19437,other metabolic processes
isotig00729,other biological processes
isotig01651,other metabolic processes
isotig01047,other biological processes
isotig30421,other biological processes
isotig01628,other biological processes
isotig11745,other biological processes
isotig03929,developmental processes
isotig09688,other biological processes
isotig10087,other biological processes
GCKDGN102EH37L,protein metabolism
GCKDGN101B2NTB,RNA metabolism
isotig32530,protein metabolism
isotig22445,signal transduction
GCKDGN103G7TZA,developmental processes
isotig14855,protein metabolism
GCKDGN102DG4QM,other biological processes
isotig16402,stress response
isotig24419,death
isotig19416,transport
isotig22515,other biological processes
isotig29536,transport
isotig03621,stress response
isotig21448,transport
isotig10072,cell organization and biogenesis
isotig07908,stress response
GE917070,cell organization and biogenesis
GCKDGN103F2QYJ,other biological processes
isotig22733,other metabolic processes
isotig00583,DNA metabolism
isotig07241,developmental processes
isotig30555,developmental processes
GCKDGN103GOU3P,stress response
isotig14787,other biological processes
isotig11491,DNA metabolism
GCKDGN102DDXV4,other biological processes
isotig03919,other biological processes
isotig06239,other metabolic processes
isotig12171,transport
GCKDGN101BVB31,cell organization and biogenesis
isotig08353,stress response
GCKDGN102ES4HN,other biological processes
GCKDGN103HGAOJ,other biological processes
isotig06765,death
isotig01891,other biological processes
isotig21461,signal transduction
GCKDGN101BAVB4,other metabolic processes
isotig29161,cell organization and biogenesis
GCKDGN103GZGGF,other metabolic processes
isotig15476,transport
GCKDGN102C9WMG,cell organization and biogenesis
isotig00360,other biological processes
isotig14647,other biological processes
isotig32114,transport
isotig10386,cell organization and biogenesis
isotig12191,developmental processes
isotig02811,other metabolic processes
isotig07880,other biological processes
isotig13792,transport
GCKDGN103HD9BX,cell organization and biogenesis
isotig18027,cell adhesion
isotig15155,transport
isotig07435,transport
isotig32703,other metabolic processes
isotig14680,cell adhesion
isotig20138,developmental processes
GCKDGN103GEU2I,other metabolic processes
GCKDGN103GTR5D,protein metabolism
isotig01174,developmental processes
isotig16066,cell organization and biogenesis
isotig29861,cell adhesion
isotig01071,death
isotig10198,transport
GCKDGN103GZWDD,other metabolic processes
isotig22294,stress response
isotig12311,other biological processes
isotig21075,other biological processes
isotig24871,cell organization and biogenesis
isotig30950,cell organization and biogenesis
isotig01543,signal transduction
isotig07169,death
isotig23298,other metabolic processes
isotig15653,protein metabolism
isotig15087,transport
isotig21540,other biological processes
GCKDGN102EY8ZI,other biological processes
isotig21423,cell organization and biogenesis
GCKDGN102C7DTP,other metabolic processes
isotig00733,death
isotig22245,death
isotig08808,transport
isotig26081,cell organization and biogenesis
GCKDGN103GQ8HD,transport
GCKDGN103FMY7K,stress response
isotig18516,other metabolic processes
isotig10242,developmental processes
isotig22229,RNA metabolism
GCKDGN102DPT4M,DNA metabolism
isotig28452,protein metabolism
isotig24088,death
isotig25981,cell organization and biogenesis
isotig09725,transport
isotig26253,signal transduction
isotig21583,other metabolic processes
isotig04443,stress response
GCKDGN102D5S9K,protein metabolism
GCKDGN103FL4MK,DNA metabolism
GCKDGN102D7HN6,stress response
isotig07748,other biological processes
isotig06890,RNA metabolism
isotig10523,other metabolic processes
isotig30417,DNA metabolism
isotig19704,RNA metabolism
GCKDGN101AS06C,other metabolic processes
isotig15807,cell organization and biogenesis
isotig23991,cell adhesion
isotig00077,RNA metabolism
isotig24125,signal transduction
isotig25716,other metabolic processes
isotig28422,protein metabolism
isotig28529,cell organization and biogenesis
isotig20659,protein metabolism
isotig30155,RNA metabolism
isotig28265,cell adhesion
isotig19340,other metabolic processes
isotig09289,stress response
isotig17557,other biological processes
GCKDGN102EVYSS,other metabolic processes
isotig09156,other biological processes
GCKDGN101B0WQ0,death
isotig19144,other biological processes
GCKDGN103GNL0R,signal transduction
isotig15460,transport
isotig12602,other metabolic processes
isotig11373,other metabolic processes
isotig27987,other metabolic processes
isotig18899,protein metabolism
isotig19058,cell organization and biogenesis
GCKDGN102EG3TN,cell organization and biogenesis
isotig20630,other metabolic processes
GCKDGN101B7H6G,stress response
GCKDGN101BJ2KF,developmental processes
isotig15987,cell adhesion
isotig08677,developmental processes
isotig20963,signal transduction
GCKDGN102EAEYF,other biological processes
isotig03823,other biological processes
isotig16755,developmental processes
isotig27797,stress response
isotig12036,other metabolic processes
isotig27283,RNA metabolism
isotig06493,RNA metabolism
GCKDGN102DEGIX,RNA metabolism
isotig07472,other metabolic processes
GCKDGN101BQBB9,cell organization and biogenesis
isotig29028,transport
isotig16623,cell adhesion
isotig30728,DNA metabolism
GCKDGN103FRN9P,stress response
isotig01500,cell organization and biogenesis
isotig25570,RNA metabolism
isotig04335,transport
isotig24998,other biological processes
isotig32850,other metabolic processes
isotig28194,other metabolic processes
isotig08305,other metabolic processes
GCKDGN101ANJWP,other metabolic processes
isotig20303,stress response
isotig12460,other metabolic processes
isotig26558,cell organization and biogenesis
isotig06248,other metabolic processes
GCKDGN103HF0KR,protein metabolism
isotig17029,developmental processes
GCKDGN101BQONJ,other biological processes
GCKDGN102ELTPG,death
isotig21154,protein metabolism
isotig00920,other biological processes
isotig27894,RNA metabolism
GCKDGN102DTNQI,other biological processes
GCKDGN101BXHKC,other biological processes
isotig27359,cell cycle and proliferation
isotig22603,other metabolic processes
isotig01127,developmental processes
isotig09080,RNA metabolism
isotig14661,protein metabolism
isotig07573,signal transduction
isotig29168,other metabolic processes
isotig13833,cell organization and biogenesis
isotig26025,transport
isotig14622,developmental processes
GCKDGN101AVOLW,cell adhesion
isotig21161,other metabolic processes
GCKDGN103HCBAR,stress response
GCKDGN101B5LS1,other biological processes
GCKDGN103GYOE9,protein metabolism
isotig15064,other metabolic processes
isotig28322,transport
isotig16541,protein metabolism
isotig08876,other metabolic processes
isotig20418,RNA metabolism
isotig26626,other biological processes
GCKDGN101BRUPG,RNA metabolism
isotig14504,transport
GCKDGN102EECGY,RNA metabolism
isotig22197,other metabolic processes
isotig11831,cell organization and biogenesis
isotig14454,other metabolic processes
isotig03491,RNA metabolism
isotig21881,cell organization and biogenesis
isotig09331,RNA metabolism
isotig22554,other metabolic processes
isotig01229,other metabolic processes
isotig12963,death
GCKDGN102D6HS7,transport
GCKDGN102EMESG,transport
GCKDGN103GP0DG,other metabolic processes
isotig01287,protein metabolism
isotig12198,protein metabolism
isotig16738,other metabolic processes
isotig03611,transport
isotig04411,DNA metabolism
isotig08121,other biological processes
GCKDGN102EQFPX,protein metabolism
GE910324,other biological processes
GCKDGN103F7Q6E,DNA metabolism
isotig32146,stress response
isotig13244,death
isotig09752,other biological processes
isotig12536,other biological processes
isotig13885,other biological processes
GCKDGN103G0M1K,other biological processes
isotig03801,RNA metabolism
isotig18115,developmental processes
isotig20131,cell organization and biogenesis
isotig13362,other biological processes
isotig03209,signal transduction
GCKDGN102EK0LA,developmental processes
GCKDGN102C3K7O,signal transduction
isotig20034,other biological processes
isotig16679,cell-cell signaling
isotig30154,protein metabolism
isotig05798,transport
isotig25236,signal transduction
isotig21676,other metabolic processes
GCKDGN103GQX5V,RNA metabolism
GCKDGN103HC6U9,developmental processes
isotig14559,signal transduction
isotig23900,other biological processes
GCKDGN103HHLWG,other metabolic processes
isotig13205,transport
isotig25440,stress response
GCKDGN102EA9P9,protein metabolism
isotig00106,stress response
GCKDGN101AMSXG,signal transduction
GCKDGN101A9PTK,cell organization and biogenesis
isotig16310,other biological processes
isotig22745,other metabolic processes
GCKDGN101AOYDF,RNA metabolism
isotig14133,other metabolic processes
isotig03947,protein metabolism
isotig29846,protein metabolism
isotig10293,other biological processes
isotig20081,stress response
isotig05695,cell organization and biogenesis
isotig04644,transport
GCKDGN101AP0PG,cell cycle and proliferation
isotig28930,RNA metabolism
GE908265,RNA metabolism
isotig07615,death
GCKDGN102DGG3T,transport
isotig05689,cell cycle and proliferation
isotig07103,stress response
isotig00744,signal transduction
isotig17413,cell adhesion
GE912092,cell adhesion
isotig08411,signal transduction
isotig12819,other metabolic processes
isotig04025,cell adhesion
isotig03615,cell organization and biogenesis
isotig08124,signal transduction
isotig07085,cell organization and biogenesis
isotig12728,other metabolic processes
isotig11789,other biological processes
isotig28675,other metabolic processes
isotig07132,RNA metabolism
GE916972,cell cycle and proliferation
isotig22187,developmental processes
isotig27291,protein metabolism
isotig16768,other metabolic processes
GCKDGN102EI2OS,other biological processes
isotig07721,other biological processes
isotig11788,cell organization and biogenesis
isotig23272,developmental processes
GCKDGN101AW0CA,transport
GCKDGN103GGAOW,other biological processes
isotig24924,other biological processes
isotig29003,other metabolic processes
isotig05105,transport
isotig15575,DNA metabolism
isotig12467,other metabolic processes
GCKDGN102EZCXX,protein metabolism
isotig03434,other metabolic processes
GCKDGN103F2Z1Z,cell adhesion
GCKDGN101A14VE,protein metabolism
isotig04401,protein metabolism
GCKDGN101BB0I5,protein metabolism
isotig07322,protein metabolism
isotig12910,transport
isotig20811,cell-cell signaling
isotig03724,RNA metabolism
isotig29441,other metabolic processes
isotig23982,other biological processes
isotig18484,other metabolic processes
isotig04783,protein metabolism
isotig14202,signal transduction
isotig01886,cell organization and biogenesis
GCKDGN102D0VPJ,transport
GCKDGN103G0E5Q,other metabolic processes
isotig24228,transport
GCKDGN101B1WBB,other metabolic processes
GCKDGN102DD321,RNA metabolism
isotig02247,developmental processes
isotig07666,developmental processes
isotig01671,other metabolic processes
isotig06652,protein metabolism
isotig11933,protein metabolism
isotig24051,transport
isotig26307,developmental processes
isotig07056,RNA metabolism
GCKDGN101CJEAD,cell organization and biogenesis
isotig13511,transport
GCKDGN103HA6CJ,cell organization and biogenesis
isotig16940,signal transduction
isotig21737,RNA metabolism
GCKDGN102EOUG1,other biological processes
isotig13416,protein metabolism
isotig25791,other metabolic processes
isotig23133,other metabolic processes
GCKDGN101AZ55N,other biological processes
GCKDGN103GLA0R,other biological processes
GCKDGN103GIAO2,developmental processes
isotig02660,cell adhesion
isotig16697,protein metabolism
isotig10758,RNA metabolism
isotig21753,RNA metabolism
GCKDGN101A3QHI,developmental processes
isotig19641,signal transduction
isotig03804,developmental processes
isotig18855,signal transduction
isotig09823,death
isotig21027,other metabolic processes
isotig05201,other biological processes
GCKDGN101BJVLV,other metabolic processes
isotig28239,RNA metabolism
isotig16539,other metabolic processes
isotig25331,other biological processes
isotig17277,other metabolic processes
isotig01095,cell cycle and proliferation
GCKDGN101CGBCK,RNA metabolism
isotig05889,other metabolic processes
isotig25060,stress response
GCKDGN101BSVKL,protein metabolism
GCKDGN101B6KKX,transport
isotig12816,stress response
isotig28051,protein metabolism
GE913832,cell organization and biogenesis
GCKDGN103HCTQ6,RNA metabolism
isotig09299,other metabolic processes
isotig19324,protein metabolism
GCKDGN103HEJ3E,developmental processes
isotig10666,RNA metabolism
GCKDGN102DDST4,cell cycle and proliferation
isotig16080,signal transduction
isotig29990,cell cycle and proliferation
isotig04167,other biological processes
isotig11305,stress response
isotig00563,other metabolic processes
isotig02394,cell organization and biogenesis
GCKDGN102DXGG1,signal transduction
GCKDGN101CIZTB,cell adhesion
isotig24369,other metabolic processes
isotig01898,other biological processes
GCKDGN101BN80K,cell-cell signaling
isotig28168,signal transduction
GCKDGN101B3D6B,other biological processes
isotig18122,other metabolic processes
isotig01781,other biological processes
GCKDGN101A4FGV,developmental processes
isotig32730,cell organization and biogenesis
GCKDGN103GC470,death
isotig06502,other metabolic processes
isotig27216,other metabolic processes
isotig09520,RNA metabolism
isotig00293,other metabolic processes
isotig03410,stress response
GCKDGN103GL0RK,protein metabolism
isotig05916,signal transduction
GCKDGN103GXVKB,other metabolic processes
isotig26640,other biological processes
isotig21147,other metabolic processes
isotig08583,developmental processes
GCKDGN103G5LZ6,other biological processes
GCKDGN101ANPG0,other metabolic processes
isotig30282,cell organization and biogenesis
GCKDGN103HDL51,death
isotig12603,protein metabolism
GCKDGN103FP6Z2,developmental processes
GCKDGN103GVVKA,cell organization and biogenesis
GCKDGN102ENUW4,cell cycle and proliferation
isotig10750,other biological processes
isotig26023,other biological processes
isotig31138,cell cycle and proliferation
isotig20506,other metabolic processes
isotig01833,developmental processes
GE907338,cell-cell signaling
isotig13315,RNA metabolism
isotig09631,other metabolic processes
isotig02930,other biological processes
isotig26650,signal transduction
isotig20189,RNA metabolism
isotig17076,protein metabolism
isotig25354,protein metabolism
isotig10754,transport
GCKDGN103FVYFD,cell organization and biogenesis
isotig07237,cell organization and biogenesis
isotig19573,other biological processes
isotig11366,stress response
isotig09681,cell-cell signaling
isotig04253,cell cycle and proliferation
isotig04231,other biological processes
GCKDGN102E0PGQ,other biological processes
isotig21862,other metabolic processes
GCKDGN103F2MH3,signal transduction
isotig19514,other metabolic processes
GCKDGN102EYFRI,cell organization and biogenesis
isotig08394,cell organization and biogenesis
GCKDGN103F8CDM,protein metabolism
GCKDGN102ETEXW,other biological processes
GCKDGN101CCVB3,developmental processes
isotig00914,protein metabolism
isotig23440,other biological processes
isotig07955,other metabolic processes
isotig15801,stress response
isotig27173,other metabolic processes
isotig01615,other biological processes
isotig15022,RNA metabolism
GE917063,other metabolic processes
isotig29870,protein metabolism
isotig18613,other biological processes
GCKDGN101A5BL5,signal transduction
isotig07650,cell organization and biogenesis
isotig14237,transport
GCKDGN101BWJV5,death
isotig27977,developmental processes
isotig29503,other metabolic processes
isotig28304,cell organization and biogenesis
isotig06544,other metabolic processes
isotig30634,cell adhesion
isotig09345,developmental processes
isotig01450,RNA metabolism
isotig26578,other biological processes
isotig24547,cell cycle and proliferation
isotig09088,cell organization and biogenesis
isotig05900,stress response
isotig15507,other biological processes
GCKDGN103GO7C6,protein metabolism
isotig04318,other biological processes
isotig15849,cell organization and biogenesis
GCKDGN101A3TPT,other metabolic processes
GCKDGN102C51KG,protein metabolism
isotig25299,developmental processes
GCKDGN103GTM13,RNA metabolism
isotig23568,other biological processes
isotig16328,protein metabolism
GCKDGN103FRS3L,stress response
isotig31891,other metabolic processes
GCKDGN101CITRR,transport
isotig33084,other biological processes
isotig09376,cell cycle and proliferation
isotig13241,other biological processes
isotig13414,other biological processes
GCKDGN103HJXQY,DNA metabolism
isotig20771,transport
GE917171,cell organization and biogenesis
GE907872,protein metabolism
isotig13290,developmental processes
isotig30703,other metabolic processes
GCKDGN102C6DJ1,other biological processes
GCKDGN102DRXYM,other biological processes
GCKDGN101BE6MO,protein metabolism
isotig09947,cell adhesion
GCKDGN102DBZTK,other biological processes
isotig31613,cell adhesion
isotig11618,other biological processes
isotig24818,other metabolic processes
isotig20792,developmental processes
isotig05979,cell adhesion
isotig01405,cell organization and biogenesis
GCKDGN103G3VQV,cell organization and biogenesis
isotig25599,other metabolic processes
isotig02647,cell organization and biogenesis
isotig03904,transport
isotig02175,RNA metabolism
isotig12627,transport
GCKDGN102D8N0L,transport
GCKDGN103GV9QF,cell cycle and proliferation
GCKDGN101AYUWU,cell organization and biogenesis
GCKDGN103HI92Y,cell adhesion
isotig14453,other metabolic processes
isotig08586,other biological processes
GCKDGN102DK9A6,other metabolic processes
isotig06327,cell adhesion
GCKDGN101BL48G,RNA metabolism
isotig14223,other metabolic processes
isotig13377,signal transduction
isotig26523,other biological processes
isotig13301,cell adhesion
isotig29143,cell adhesion
isotig14231,protein metabolism
GCKDGN102ED0J2,other metabolic processes
isotig00893,cell cycle and proliferation
isotig14379,other biological processes
isotig11471,other biological processes
GCKDGN102DQQNU,protein metabolism
isotig22127,other metabolic processes
isotig01067,other metabolic processes
GCKDGN103FWLSY,transport
isotig20661,other metabolic processes
GCKDGN102D61S9,other metabolic processes
isotig11234,cell cycle and proliferation
isotig29740,signal transduction
GCKDGN102DCOTJ,RNA metabolism
isotig07293,other biological processes
isotig07430,other metabolic processes
isotig24419,cell cycle and proliferation
isotig23398,other biological processes
GCKDGN101ATREX,other biological processes
isotig13094,other metabolic processes
isotig27535,cell organization and biogenesis
isotig14072,stress response
isotig03005,RNA metabolism
isotig16092,stress response
GCKDGN103GIHE9,cell organization and biogenesis
GE910208,signal transduction
isotig26236,other metabolic processes
GCKDGN103FV3O1,cell adhesion
isotig03787,DNA metabolism
isotig10628,stress response
isotig06906,cell organization and biogenesis
isotig26135,RNA metabolism
isotig31784,cell-cell signaling
isotig21882,protein metabolism
GCKDGN103F30VO,protein metabolism
isotig21664,other biological processes
GCKDGN102EEE82,other metabolic processes
GCKDGN103HCNC9,other biological processes
isotig04162,stress response
isotig18854,stress response
isotig26914,cell cycle and proliferation
isotig03764,other metabolic processes
GCKDGN101CDNEK,transport
isotig09255,signal transduction
isotig26181,stress response
isotig32459,cell organization and biogenesis
GCKDGN102E0N23,other metabolic processes
isotig24714,other biological processes
isotig08068,transport
GE911563,cell organization and biogenesis
GCKDGN102EYOL3,protein metabolism
GCKDGN101AJ0GF,cell organization and biogenesis
isotig24779,developmental processes
GCKDGN101BXIDT,signal transduction
isotig29380,other biological processes
isotig19056,other biological processes
isotig05356,other metabolic processes
GCKDGN102D1VZX,other metabolic processes
isotig32535,developmental processes
isotig09309,cell adhesion
GCKDGN102DCSWI,other metabolic processes
GCKDGN101CELYC,cell organization and biogenesis
GCKDGN102D6E88,other metabolic processes
GCKDGN101BRLA6,cell adhesion
GCKDGN103GVB3L,cell cycle and proliferation
isotig12161,developmental processes
isotig23689,other metabolic processes
isotig09072,transport
isotig12759,developmental processes
GCKDGN101BXW8B,other biological processes
GE908938,signal transduction
isotig09219,RNA metabolism
isotig04596,developmental processes
isotig28722,other metabolic processes
isotig09251,transport
isotig11931,DNA metabolism
GCKDGN102DPT4M,other biological processes
isotig13486,protein metabolism
isotig15664,developmental processes
isotig16629,other biological processes
GCKDGN103FWKI8,other metabolic processes
isotig10509,other biological processes
isotig12778,cell organization and biogenesis
GCKDGN103FZFI1,other metabolic processes
isotig05357,cell organization and biogenesis
isotig10718,protein metabolism
isotig27411,transport
isotig13859,developmental processes
GCKDGN101CG6AD,developmental processes
isotig32489,signal transduction
isotig29461,other biological processes
isotig05473,other metabolic processes
GCKDGN101A5YWS,cell organization and biogenesis
GCKDGN103F5FSZ,other metabolic processes
isotig23526,other biological processes
isotig22357,other metabolic processes
isotig03328,signal transduction
GCKDGN101A4JA1,signal transduction
GCKDGN101A20KS,signal transduction
isotig15723,other biological processes
isotig09990,cell organization and biogenesis
GCKDGN102EBK37,developmental processes
isotig24858,developmental processes
isotig05953,RNA metabolism
isotig15667,transport
GCKDGN101CC7V7,cell-cell signaling
isotig20112,other metabolic processes
isotig00989,protein metabolism
isotig06926,other biological processes
GCKDGN102DF3IF,signal transduction
isotig00646,cell organization and biogenesis
isotig11724,other biological processes
isotig22108,developmental processes
GCKDGN101BUKHR,other metabolic processes
isotig23885,cell organization and biogenesis
isotig18180,cell adhesion
isotig24840,transport
isotig04349,signal transduction
isotig09062,other metabolic processes
isotig04649,other biological processes
isotig05924,other biological processes
isotig13986,other metabolic processes
isotig05098,other biological processes
GCKDGN102C4BDM,cell organization and biogenesis
isotig28644,developmental processes
isotig18278,cell organization and biogenesis
GCKDGN102DEKT2,cell adhesion
isotig27150,transport
isotig15009,other biological processes
isotig15252,other metabolic processes
isotig04446,transport
isotig04600,protein metabolism
isotig07928,signal transduction
isotig01317,cell organization and biogenesis
isotig24828,developmental processes
isotig05160,transport
GCKDGN102DBB9M,other metabolic processes
GCKDGN101AMKEV,protein metabolism
isotig00329,other biological processes
isotig03477,transport
isotig14733,other metabolic processes
isotig13222,RNA metabolism
GCKDGN101CKWT0,protein metabolism
isotig25739,RNA metabolism
isotig18125,other biological processes
GCKDGN101B2N4F,signal transduction
isotig15772,transport
isotig14383,developmental processes
isotig10558,transport
isotig22352,other metabolic processes
isotig29737,stress response
GCKDGN101B95HQ,stress response
GCKDGN102EFQUM,protein metabolism
isotig30026,other biological processes
isotig18461,other metabolic processes
isotig28560,cell cycle and proliferation
GCKDGN103F0HU0,cell organization and biogenesis
GCKDGN103FMU9V,cell organization and biogenesis
isotig22872,other metabolic processes
isotig02920,protein metabolism
isotig32540,other biological processes
isotig00906,cell organization and biogenesis
isotig25940,protein metabolism
isotig30054,other metabolic processes
isotig21911,other metabolic processes
isotig10984,other metabolic processes
isotig05394,other metabolic processes
GCKDGN102D5NAD,other metabolic processes
GCKDGN101BR5U3,signal transduction
GCKDGN103GYLH8,cell organization and biogenesis
GCKDGN101A9G2X,other biological processes
isotig08624,other biological processes
isotig10534,protein metabolism
isotig11491,other biological processes
GCKDGN103GANJ4,protein metabolism
GCKDGN103FMEIN,signal transduction
isotig10390,other metabolic processes
isotig09055,cell organization and biogenesis
isotig26062,other biological processes
GCKDGN103GFD4O,cell organization and biogenesis
GE906496,RNA metabolism
isotig14043,other metabolic processes
isotig00925,transport
isotig27052,other metabolic processes
GCKDGN103G7P6U,cell cycle and proliferation
GCKDGN103GSGOD,protein metabolism
isotig18868,other biological processes
isotig19179,DNA metabolism
isotig27332,cell cycle and proliferation
isotig22623,stress response
isotig05108,RNA metabolism
isotig12995,developmental processes
isotig15893,cell cycle and proliferation
GCKDGN103FZAGO,other biological processes
GCKDGN101BPUBG,cell organization and biogenesis
isotig31934,other metabolic processes
isotig24539,developmental processes
GCKDGN102D8QDD,DNA metabolism
GCKDGN101B0JBA,other biological processes
isotig22023,stress response
isotig09074,cell organization and biogenesis
GCKDGN102DCAU1,other biological processes
isotig07860,stress response
isotig16027,developmental processes
isotig29259,other biological processes
isotig25342,protein metabolism
isotig10493,developmental processes
isotig20931,developmental processes
isotig30095,developmental processes
GCKDGN102D27VA,other biological processes
isotig22472,RNA metabolism
isotig04330,cell organization and biogenesis
isotig23182,protein metabolism
GCKDGN102ELBX3,DNA metabolism
isotig15911,developmental processes
isotig22190,other metabolic processes
isotig17432,DNA metabolism
GCKDGN103FVPZJ,other biological processes
